UNDER_CONS,RERA,BHK_NO.,SQUARE_FT,READY_TO_M,RESALE,ADDRESS,LONGITUDE,LATITUDE,PIN,Price
"0","0","2",1050.328228000000081,"1","1","Bapod,Vadodara",22.304805000000002,73.234139999999996,"390001",24.000000000000000
"0","0","3",1150.047354999999925,"1","1","Venkatachalam Nagar,Chennai",24.090195000000001,87.990010999999996,"742147",85.000000000000000
"0","1","2",1100.057393999999931,"1","1","Visl Layout,Bangalore",12.969910000000000,77.597960000000000,"560001",57.500000000000000
"1","1","2",642.467818599999987,"0","0","Hinjewadi,Maharashtra",18.585300000000000,73.741299999999995,"411057",55.399999999999999
"1","1","1",373.682529499999987,"0","0","Karjat,Mumbai",18.966670000000001,72.833330000000004,"400008",23.399999999999999
"0","0","3",1300.052001999999902,"1","1","Kestopur,Kolkata",22.605437999999999,88.422083999999998,"700101",50.000000000000000
"0","0","3",1761.973410000000058,"1","1","Tangra,Kolkata",22.550000000000001,88.383300000000006,"700046",110.000000000000000
"0","0","2",1334.586465999999973,"1","1","Sector-15 Bahadurgarh,Bahadurgarh",30.752320999999998,76.772816000000006,"160015",28.399999999999999
"0","1","1",630.045284499999980,"1","1","Narhe,Pune",18.442587000000000,73.829831999999996,"411041",32.000000000000000
"0","0","4",3167.898627000000033,"1","1","Pal Gam,Surat",21.189685000000001,72.841061999999994,"395002",150.000000000000000
"0","0","2",1015.499732999999992,"1","1","New Rani Bagh,Indore",22.670686000000000,75.876273999999995,"452001",19.000000000000000
"0","0","3",1406.110188000000107,"1","1","Yelahanka,Bangalore",13.113890000000000,77.598330000000004,"560064",110.000000000000000
"0","0","2",1296.043656000000055,"1","1","Kankhal,Haridwar",29.892310999999999,78.000722999999994,"247667",38.000000000000000
"0","0","2",1272.015656000000035,"1","1","Singasandra,Bangalore",12.879728000000000,77.650296999999995,"560068",65.000000000000000
"0","0","1",630.036629999999946,"1","1","Sector 19 Ulwe,Mumbai",19.049989000000000,73.077320999999998,"410210",43.000000000000000
"0","0","2",500.000000000000000,"1","1","Baranagar Municipality, Dunlop,Kolkata",22.640000000000001,88.370000000000005,"700035",16.000000000000000
"0","0","3",1825.983748999999989,"1","1","Akshaya Nagar,Bangalore",12.969910000000000,77.597960000000000,"560001",200.000000000000000
"0","0","2",1060.164324999999963,"1","1","Mary Hill,Mangalore",12.870279999999999,74.880560000000003,"575001",40.000000000000000
"0","0","2",1122.019635000000108,"1","1","Guduvancheri,Chennai",12.842686000000000,80.063732999999999,"603202",48.000000000000000
"1","1","2",1531.073446000000104,"0","0","Kunhari,Kota",25.025959000000000,75.873413999999997,"325003",54.200000000000003
"0","1","3",1925.019941999999901,"1","1","Kulhan,Dehradun",30.329999999999998,78.060000000000002,"248001",72.400000000000006
"1","1","2",887.862914000000046,"0","1","Ghodbunder Road,Mumbai",28.743724000000000,76.811314999999993,"124507",100.000000000000000
"1","1","1",720.049658600000043,"0","1","Mira Road,Lalitpur",19.283359000000001,72.864964000000001,"401101",58.000000000000000
"1","0","2",1160.000000000000000,"0","0","Ragavendra Nagar,Pondicherry",11.946984000000000,79.482298000000000,"605600",52.200000000000003
"0","0","3",1355.013549999999896,"1","1","Yemlur,Bangalore",12.969910000000000,77.597960000000000,"560001",130.000000000000000
"1","0","1",714.966634900000031,"0","1","Kanakia Park,Mumbai",19.026671499999999,72.839540000000000,"400028",52.500000000000000
"0","0","3",2292.117662000000109,"1","1","Sector-67 Gurgaon,Gurgaon",28.378021000000000,77.063066000000006,"122008",180.000000000000000
"0","0","2",1070.038911000000098,"1","1","Roadpali,Mumbai",19.040065999999999,73.115347000000000,"410218",77.000000000000000
"0","0","5",5299.954894000000422,"1","1","Iblur Village,Bangalore",12.916679999999999,77.591960000000000,"560069",470.000000000000000
"0","0","3",920.050761400000056,"1","1","Kaloor,Kochi",9.994000000000000,76.292000000000002,"682017",29.000000000000000
"0","0","4",2436.738518999999997,"1","1","New Town,Kolkata",22.592199999999998,88.484910999999997,"700161",130.000000000000000
"1","1","2",1040.154813999999988,"0","1","Sulem Sarai,Allahabad",25.451221000000000,81.788809000000001,"211001",43.000000000000000
"0","0","1",648.168220199999951,"1","1","Manjari Budruk,Pune",18.539235000000001,73.875125999999995,"411001",29.899999999999999
"0","0","3",1878.055055000000038,"1","1","PAL,Surat",21.170000000000002,72.829999999999998,"395002",73.000000000000000
"0","0","4",2014.189988000000085,"1","1","Sector-15 Bahadurgarh,Bahadurgarh",30.752320999999998,76.772816000000006,"160015",51.100000000000001
"0","0","2",1022.395325999999955,"1","1","Devarachikkanahalli,Bangalore",12.969910000000000,77.597960000000000,"560001",21.000000000000000
"0","1","2",1689.655171999999993,"1","0","Sector-85 Gurgaon,Gurgaon",28.404097000000000,76.951228999999998,"122050",98.000000000000000
"0","0","2",684.181718700000033,"1","1","Athani,Thrissur",10.520000000000000,76.209999999999994,"680021",25.000000000000000
"0","0","3",1910.299003000000084,"1","1","Zirakpur,Chandigarh",30.662282999999999,76.822396999999995,"140603",69.000000000000000
"0","0","4",4279.069766999999956,"1","1","4th Phase JP Nagar,Bangalore",12.905367999999999,77.580403000000004,"560078",460.000000000000000
"0","0","2",1050.080774999999903,"1","1","Shivaji Nagar,Nagpur",21.137300000000000,79.056500000000000,"440033",65.000000000000000
"0","0","2",760.017024399999968,"1","1","Mahalaxmi,Maharashtra",18.978006000000001,72.806154000000006,"400026",250.000000000000000
"0","0","2",1250.000000000000000,"1","1","Hirapur,Dhanbad",23.928951000000001,86.523706000000004,Not Found,30.000000000000000
"0","0","3",1920.355771000000004,"1","1","Jessore Road,Kolkata",22.541110000000000,88.337779999999995,"700022",95.000000000000000
"0","0","2",872.093023300000027,"1","1","Inda,Kharagpur",22.352865999999999,87.337164999999999,"721301",22.500000000000000
"0","0","3",1685.144123999999920,"1","1","Koramangala,Bangalore",12.925900000000000,77.622900000000001,"560034",190.000000000000000
"1","1","1",472.016183399999989,"0","0","Kolshet Road,Mumbai",19.249860999999999,72.963865999999996,"400610",70.000000000000000
"0","0","3",1280.227595999999949,"1","1","Bariatu,Ranchi",23.399528000000000,85.357421000000002,"834009",45.000000000000000
"0","1","2",1150.026137000000062,"1","1","Sector-35D Kharghar,Mumbai",19.038205000000001,73.066119999999998,"400056",110.000000000000000
"0","1","3",1600.000000000000000,"1","1","Airoli,Lalitpur",19.159184000000000,72.993784000000005,"400708",180.000000000000000
"0","0","2",387.496770900000001,"1","1","Panki,Kanpur",26.462204000000000,80.239087999999995,"208020",15.000000000000000
"1","1","3",1402.469135999999935,"0","1","Sector-150 Noida,Noida",28.429614000000001,77.481711000000004,"201310",56.799999999999997
"0","1","2",888.372092999999950,"1","1","Virar West,Lalitpur",19.455900000000000,72.811400000000006,"401303",38.200000000000003
"0","0","2",760.043431100000021,"1","1","Purba Putiary,Kolkata",22.464929999999999,88.351662000000005,"700150",28.000000000000000
"0","1","3",1690.305031999999983,"1","1","Sector-79 Noida,Noida",28.558046999999998,77.392752000000002,"201301",87.000000000000000
"0","0","2",1039.992435999999998,"1","1","Sector 10 Kharghar,Mumbai",19.033956000000000,73.075342000000006,"400056",110.000000000000000
"1","1","3",901.091911399999958,"0","0","Kolshet Road,Mumbai",19.249860999999999,72.963865999999996,"400610",170.000000000000000
"1","0","3",1239.130435000000034,"0","1","Sundarpada,Bhubaneswar",20.230194999999998,85.816005000000004,"751020",28.500000000000000
"1","1","3",1563.931694999999991,"0","1","Sector-88 Mohali,Mohali",30.684522999999999,76.691727999999998,"140308",75.099999999999994
"0","0","1",625.000000000000000,"1","1","Undri,Pune",18.452663000000001,73.931039999999996,"411005",40.000000000000000
"0","0","3",1699.395770000000084,"1","1","Yelahanka,Bangalore",13.113890000000000,77.598330000000004,"560064",45.000000000000000
"0","0","3",1358.080578999999943,"1","1","Karapakkam,Chennai",12.925027000000000,80.235348000000002,"600115",90.000000000000000
"0","0","1",612.334159500000055,"1","1","Tingre Nagar,Pune",18.523610000000001,73.847780000000000,"411004",42.000000000000000
"0","0","3",1800.039130999999998,"1","1","Taru Chhaya Nagar,Jaipur",26.464200000000002,75.203800000000001,"304503",92.000000000000000
"0","1","3",1579.809003999999959,"1","1","Zirakpur,Chandigarh",30.662282999999999,76.822396999999995,"140603",57.899999999999999
"0","1","2",875.000000000000000,"1","1","Virar West,Mumbai",19.455900000000000,72.811400000000006,"401303",42.000000000000000
"0","0","3",1350.024546000000100,"1","1","Sector-50 Noida,Noida",28.567900000000002,77.367900000000006,"201301",110.000000000000000
"1","1","2",983.272133800000006,"0","1","Sector-76 Gurgaon,Gurgaon",28.390999000000001,76.991744999999995,"122015",24.100000000000001
"0","0","4",3899.946207999999842,"1","1","Hebbal Kempapura,Bangalore",13.051000000000000,77.596199999999996,"560092",290.000000000000000
"1","1","3",1472.537182000000030,"0","1","Thanisandra,Bangalore",13.055985000000000,77.622157000000001,"560005",100.000000000000000
"1","0","3",1839.015419000000065,"0","1","Velachery,Chennai",12.982389000000000,80.223183000000006,"600042",130.000000000000000
"0","1","3",1423.697269999999889,"1","1","Raj Nagar Extension,Ghaziabad",26.900925999999998,75.775926999999996,"302001",45.899999999999999
"0","0","2",927.177902300000028,"1","1","Garebhavipalya,Bangalore",12.969910000000000,77.597960000000000,"560001",48.000000000000000
"0","0","3",2500.000000000000000,"1","1","Defence Colony,Bangalore",28.573399999999999,77.230699999999999,"110024",300.000000000000000
"0","1","2",897.959183700000040,"1","0","Sarjapur,Bangalore",12.859999999999999,77.786000000000001,"562125",22.000000000000000
"0","0","1",600.043639500000040,"1","1","Dombivli (West),Lalitpur",19.216699999999999,73.083299999999994,"421201",55.000000000000000
"0","0","3",1500.133941000000050,"1","1","Nirman Nagar,Jaipur",19.980678000000001,79.297436000000005,"442401",56.000000000000000
"0","0","1",330.076577799999995,"1","1","Subhash Nagar,Ujjain",23.167653999999999,75.787673999999996,"456001",12.500000000000000
"0","0","2",689.425256699999977,"1","1","Alandur,Chennai",13.003060000000000,80.203890000000001,"600016",51.700000000000003
"0","1","1",699.117155799999978,"1","0","Aman Vihar,Dehradun",30.352817000000002,78.072107000000003,"248001",29.300000000000001
"0","0","2",1395.186605999999983,"1","1","Hennur Road,Bangalore",13.030600000000000,77.648499999999999,"560043",80.000000000000000
"0","0","2",797.607178500000032,"1","1","Basaveshwar Park,Hubli",15.375415000000000,75.129695999999996,"580020",16.000000000000000
"0","0","1",620.030636800000025,"1","1","Pokhran-2,Lalitpur",24.690280000000001,78.418890000000005,"284403",85.000000000000000
"0","1","3",1206.987824000000046,"1","1","Sector-115 Mohali,Mohali",30.712866999999999,76.648556999999997,"140307",22.800000000000001
"0","0","2",835.247442099999944,"1","1","Dahisar (West),Lalitpur",19.257391999999999,72.847239999999999,"400092",120.000000000000000
"0","1","3",1224.977591999999959,"1","1","NH-24 Highway,Ghaziabad",28.666670000000000,77.416669999999996,"201001",41.000000000000000
"0","1","4",2799.865605999999843,"1","1","Sector 20 Kharghar,Lalitpur",19.049213999999999,73.072916000000006,"410210",500.000000000000000
"1","1","2",1020.408162999999945,"0","0","Sushant Golf City,Lucknow",26.781748000000000,81.006714000000002,"226030",36.000000000000000
"0","0","2",1312.139961999999969,"1","1","Doddathoguru,Bangalore",12.843565999999999,77.652107999999998,"560100",61.500000000000000
"0","0","3",1150.006900000000087,"1","1","Chembur,Mumbai",19.058710000000001,72.899690000000007,"400089",250.000000000000000
"0","0","2",1299.778761000000031,"1","1","Khandagiri,Bhubaneswar",20.257483000000001,85.780141999999998,"751030",47.000000000000000
"0","0","2",1500.000000000000000,"1","1","Kakani Nagar,Visakhapatnam",17.737507999999998,83.227513999999999,"530001",150.000000000000000
"1","1","3",1500.000000000000000,"0","0","ECR,Chennai",12.931889000000000,80.252421999999996,"600115",69.000000000000000
"0","0","2",825.082508299999972,"1","1","Charmwood Village,Faridabad",28.494181000000001,77.290609000000003,"121001",40.000000000000000
"0","1","2",1480.263157999999976,"1","1","Sahastradhara Road,Dehradun",30.382065999999998,78.123733999999999,"248013",63.000000000000000
"0","1","4",3571.428570999999920,"1","1","Sector-128 Noida,Noida",28.522931000000000,77.357078000000001,"201304",260.000000000000000
"0","0","2",1134.141571999999996,"1","1","Hunasamaranahalli,Bangalore",13.143000000000001,77.619000000000000,"562157",58.000000000000000
"1","0","3",1591.248135000000048,"0","1","Jail Road,Arrah",25.563060000000000,84.671109999999999,"802300",96.000000000000000
"0","0","1",650.043659599999955,"1","1","Kharghar,Maharashtra",19.038205000000001,73.066119999999998,"400056",67.000000000000000
"0","1","1",740.079111900000044,"1","1","Mira Road East,Lalitpur",19.283600000000000,72.867500000000007,"401101",58.000000000000000
"0","0","3",1433.389544999999998,"1","1","Palanpur,Surat",21.170000000000002,72.829999999999998,"395002",51.000000000000000
"1","1","2",1069.736842000000024,"0","1","Miragaon,Lalitpur",24.690280000000001,78.418890000000005,"284403",81.299999999999997
"0","0","1",549.805950800000005,"1","1","Bapod,Vadodara",22.304805000000002,73.234139999999996,"390001",8.500000000000000
"0","0","1",575.024411399999963,"1","1","Bhayander (East),Maharashtra",19.306722000000001,72.861555999999993,"401105",53.000000000000000
"0","1","2",592.091351199999963,"1","1","Sector 86 Faridabad,Faridabad",28.406388000000000,77.342588000000006,"121001",28.000000000000000
"0","0","5",2420.135527999999795,"1","1","Sector-61 Noida,Noida",28.594200000000001,77.367500000000007,"201301",150.000000000000000
"0","0","3",1527.353513000000021,"1","1","Nipania,Indore",22.760061000000000,75.928572000000003,"452001",55.000000000000000
"0","1","3",1224.246043999999983,"1","1","Faizabad Road,Lucknow",26.860560000000000,80.915830000000000,"226018",41.000000000000000
"0","0","3",1399.956924000000072,"1","1","Jodhpur Park,Kolkata",22.506447000000001,88.363636000000000,"700068",130.000000000000000
"0","0","3",1641.009612000000061,"1","1","Lokhandwala Kandivali East,Maharashtra",19.195499999999999,72.872799999999998,"400101",210.000000000000000
"0","0","3",1377.790025000000014,"1","1","Mehrauli,Ghaziabad",28.515830000000001,77.177499999999995,"110030",50.000000000000000
"0","1","2",1250.000000000000000,"1","1","Andheri (East),Mumbai",19.114500000000000,72.871200000000002,"400096",250.000000000000000
"0","0","3",1800.180018000000018,"1","1","Uttarahalli,Bangalore",12.905790000000000,77.542640000000006,"560111",100.000000000000000
"0","0","3",1865.207660000000033,"1","1","Sarjapur Road,Bangalore",12.859999999999999,77.786000000000001,"562125",150.000000000000000
"0","0","2",1150.146381999999903,"1","1","Indra Colony,Jaipur",26.586306000000000,74.873233999999997,"305801",55.000000000000000
"1","1","2",617.004648100000054,"0","1","Sector-38 Seawoods,Lalitpur",19.019169000000002,73.014086000000006,"400706",150.000000000000000
"0","1","2",1000.000000000000000,"1","1","Kolshet Road,Lalitpur",24.690280000000001,78.418890000000005,"284403",100.000000000000000
"0","0","2",1100.151744999999892,"1","1","Sector 5 Taloja,Lalitpur",19.148337999999999,72.995687000000004,"410701",58.000000000000000
"0","0","6",2800.517018999999891,"1","1","Keeranatham,Coimbatore",11.113830000000000,77.003152999999998,"641107",65.000000000000000
"1","1","1",580.046403700000042,"0","1","Wakad,Pune",18.599299999999999,73.762500000000003,"411071",45.000000000000000
"1","1","4",3450.557103000000097,"0","1","Zirakpur,Chandigarh",30.662282999999999,76.822396999999995,"140603",99.099999999999994
"0","0","2",1271.676300999999967,"1","1","Sector 88 Faridabad,Faridabad",28.431861999999999,77.351104000000007,"121001",41.799999999999997
"0","1","3",1880.288311000000022,"1","1","Pholriwal,Jalandhar",31.261413999999998,75.589996999999997,"144001",60.000000000000000
"1","0","2",900.000000000000000,"0","1","Jwalapur,Haridwar",29.924299999999999,78.107600000000005,"249401",27.899999999999999
"0","1","2",1050.000000000000000,"1","1","Nagarbhavi,Bangalore",12.957468000000000,77.516563000000005,"560072",46.200000000000003
"0","0","2",1240.566524999999956,"1","1","Sector 15 Kharghar,Mumbai",19.040416000000000,73.078151000000005,"420210",120.000000000000000
"0","0","2",1135.159679000000096,"1","1","Mundhwa,Pune",18.534800000000001,73.930599999999998,"411036",75.000000000000000
"0","1","3",1507.055761000000075,"1","1","Sarjapur Road,Bangalore",12.859999999999999,77.786000000000001,"562125",110.000000000000000
"0","1","2",1160.092806999999993,"1","1","Taloja,Mumbai",19.076056999999999,73.097318999999999,"410208",65.000000000000000
"0","0","3",1360.039565000000039,"1","1","Ghatkesar,Secunderabad",17.449999999999999,78.500000000000000,"500003",55.000000000000000
"1","0","1",704.975817699999993,"0","1","Vikhroli (West),Mumbai",19.113330000000001,72.921566999999996,"400083",86.000000000000000
"0","0","3",1350.078492999999980,"1","1","Sector-40 Noida,Noida",28.565172000000000,77.355491000000001,"201301",43.000000000000000
"1","1","3",1495.056667000000061,"0","1","Sector-79 Noida,Noida",28.558046999999998,77.392752000000002,"201301",62.000000000000000
"0","0","2",1450.326323000000002,"1","1","Badrinath Enclave,Solan",30.920000000000002,77.120000000000005,"173212",40.000000000000000
"0","0","2",1021.907134000000042,"1","1","Tilak Nagar,Mumbai",19.068491999999999,72.898895999999993,"400089",160.000000000000000
"0","0","3",973.935627500000010,"1","1","Hiranandani Estate,Lalitpur",19.255098000000000,72.981526500000001,"400607",210.000000000000000
"1","0","1",690.289921800000002,"0","1","Puttaparthi,Anantapur",14.166198000000000,77.810953999999995,"515134",15.000000000000000
"0","0","3",1868.181818000000021,"1","1","Sector-77 Noida,Noida",28.568096000000001,77.390253000000001,"201301",82.200000000000003
"0","0","2",1100.046317999999928,"1","1","Chembur (West),Mumbai",19.058710000000001,72.899690000000007,"400089",190.000000000000000
"0","1","1",567.213114799999971,"1","1","Mahim,Palghar",19.639399999999998,72.725600000000000,"401402",17.300000000000001
"0","0","2",875.000000000000000,"1","1","Jagatpura,Jaipur",26.832353000000001,75.841748999999993,"302017",21.000000000000000
"0","0","4",4350.405378999999812,"1","1","Sector-93 B Noida,Noida",28.521599999999999,77.386300000000006,"201304",440.000000000000000
"1","1","2",494.563529000000017,"0","0","Balkum,Lalitpur",24.690280000000001,78.418890000000005,"284403",79.599999999999994
"0","0","3",1618.122976999999992,"1","1","Raj Nagar Extension,Ghaziabad",26.900925999999998,75.775926999999996,"302001",55.000000000000000
"0","0","3",1585.288522999999941,"1","1","Raj Nagar Extension,Ghaziabad",26.900925999999998,75.775926999999996,"302001",75.000000000000000
"0","0","1",482.936252400000001,"1","1","Oras Bk,Sindhudurg",16.127483999999999,73.714781000000002,"416814",15.000000000000000
"0","0","2",1125.175809000000072,"1","1","Jagatpura,Jaipur",26.832353000000001,75.841748999999993,"302017",40.000000000000000
"0","1","2",569.337128900000039,"1","0","Kanjur Marg (East),Mumbai",19.221571000000001,73.042473999999999,"400612",140.000000000000000
"0","0","2",920.245398799999975,"1","1","Tollygunge,Kolkata",22.500000000000000,88.349999999999994,"700045",31.500000000000000
"0","1","2",1158.059467999999924,"1","1","Rajarajeshwari Nagar,Bangalore",12.919423000000000,77.522773999999998,"560098",74.000000000000000
"0","0","3",1441.268315999999913,"1","1","SP Nagar,Secunderabad",13.136196000000000,79.905016000000003,"602001",60.000000000000000
"0","1","3",1974.038403999999900,"1","1","Wadala,Mumbai",31.292090999999999,75.543762999999998,"144026",330.000000000000000
"0","1","3",2302.867384000000129,"1","1","Kulhan,Dehradun",30.329999999999998,78.060000000000002,"248001",77.099999999999994
"0","0","3",1177.777777999999898,"1","1","Salugara,Siliguri",26.724219000000002,88.326357000000002,"734013",31.800000000000001
"0","1","2",940.444444399999952,"1","1","Sector-1 Vaishali,Ghaziabad",28.642299999999999,77.344499999999996,"201019",52.899999999999999
"0","0","3",2519.379844999999932,"1","1","Vasna-Bhayli-Road,Vadodara",22.288976000000002,73.128221999999994,"390001",65.000000000000000
"0","0","2",1150.012778000000026,"1","1","Jogeshwari (West),Lalitpur",19.141643999999999,72.842907999999994,"400102",180.000000000000000
"0","1","1",725.294651000000044,"1","1","Atladra,Vadodara",22.271018000000002,73.154216000000005,"390001",16.000000000000000
"0","0","2",1250.000000000000000,"1","1","MDC Sector-6,Panchkula",30.707127000000000,76.856318000000002,"134109",72.000000000000000
"1","1","1",725.026852800000029,"0","1","Mira Road,Maharashtra",19.283359000000001,72.864964000000001,"401101",54.000000000000000
"0","0","3",1390.176089000000047,"1","1","Mansarovar Extension,Jaipur",26.862600000000000,75.763300000000001,"302020",45.000000000000000
"0","0","2",1140.223193000000038,"1","1","Joka,Kolkata",22.452031999999999,88.298946999999998,"700141",47.000000000000000
"1","1","2",1055.743242999999893,"0","1","Pokhran-2,Mumbai",18.966670000000001,72.833330000000004,"400008",150.000000000000000
"0","0","3",2315.789474000000155,"1","1","Bapu Nagar,Jaipur",26.889690999999999,75.809057999999993,"302015",220.000000000000000
"1","0","3",1050.000000000000000,"0","0","Kolshet Industrial Area,Maharashtra",19.249860999999999,72.963865999999996,"400610",210.000000000000000
"0","0","3",1735.307727999999997,"1","1","Zirakpur,Chandigarh",30.662282999999999,76.822396999999995,"140603",75.000000000000000
"0","0","3",1298.040214000000105,"1","0","Nagarbhavi,Bangalore",12.957468000000000,77.516563000000005,"560072",51.000000000000000
"1","1","1",548.722800399999983,"0","1","Zalta,Aurangabad",19.843180000000000,75.430454999999995,"431002",11.600000000000000
"0","0","3",2669.514148000000205,"1","1","Kadri,Mangalore",12.884190000000000,74.855260000000001,"575001",100.000000000000000
"0","0","1",680.272108799999955,"1","1","Dashrath,Vadodara",22.389918000000002,73.159043999999994,"390001",12.000000000000000
"0","0","3",1300.034210999999914,"1","1","Mogappair West,Chennai",13.077741000000000,80.164902999999995,"600037",76.000000000000000
"0","0","1",374.034003100000007,"1","1","Karanaithangal,Kanchipuram",12.872092000000000,79.974047999999996,"301301",12.100000000000000
"0","0","2",650.011304500000051,"1","1","Veera Desai Road,Lalitpur",24.690200000000001,78.415999999999997,"284403",230.000000000000000
"1","1","3",1593.149456999999984,"0","1","kavesar,Mumbai",18.966670000000001,72.833330000000004,"400008",160.000000000000000
"0","0","1",761.421319799999992,"1","1","Mograwadi,Valsad",20.607771000000000,72.938722999999996,"395125",12.000000000000000
"0","0","2",1100.141043999999965,"1","1","Kodigehaali,Bangalore",13.058299999999999,77.573200000000000,"560065",39.000000000000000
"0","0","2",1067.887109000000009,"1","1","Hebbal,Bangalore",13.040340000000000,77.591346999999999,"560024",70.000000000000000
"1","1","2",1011.680308999999966,"0","1","Goregaon (East),Lalitpur",19.161500000000000,72.873099999999994,"400063",110.000000000000000
"0","0","2",1351.351351000000022,"1","1","Chembur,Lalitpur",19.058710000000001,72.899690000000007,"400089",240.000000000000000
"0","0","2",950.028500900000040,"1","1","Ellis Nagar,Madurai",9.914099999999999,78.105266000000000,"625011",50.000000000000000
"0","0","2",857.142857100000015,"1","1","Hadapsar,Pune",18.496670000000002,73.941670000000002,"411028",45.000000000000000
"0","0","2",950.269242999999960,"1","1","Dharga,Hosur",12.720000000000001,77.819999999999993,"635109",30.000000000000000
"0","0","2",1150.026137000000062,"1","1","Ahinsa Khand 1,Ghaziabad",28.919599999999999,76.897199999999998,"131402",66.000000000000000
"0","0","3",1599.862376999999924,"1","1","Akshaya Nagar,Bangalore",12.969910000000000,77.597960000000000,"560001",93.000000000000000
"0","0","3",1200.192031000000043,"1","1","Ganeshguri,Guwahati",26.153168999999998,91.783790999999994,"781005",50.000000000000000
"1","1","5",3187.500000000000000,"0","0","Worli,Mumbai",19.016700000000000,72.816699999999997,"400030",1530.000000000000000
"0","0","3",2010.723860999999943,"1","0","Sector 82 Faridabad,Faridabad",28.394375000000000,77.357226999999995,"121001",75.000000000000000
"1","1","3",1750.059661000000006,"0","1","Manpada,Mumbai",19.239813000000002,72.962721999999999,"400610",220.000000000000000
"1","0","3",1325.000000000000000,"0","1","Mango,Jamshedpur",22.835481000000001,86.221098999999995,"831001",31.800000000000001
"1","1","4",1725.490195999999969,"0","0","Deonar,Maharashtra",19.049513000000001,72.919203999999993,"400088",440.000000000000000
"0","0","3",1725.053079000000025,"1","1","Kathrikadavu,Kochi",9.930471000000001,76.271272999999994,"682006",130.000000000000000
"0","0","1",410.022779000000014,"1","1","Behind MIG Police Station,Indore",28.761346000000000,77.501208000000005,"201206",18.000000000000000
"0","0","2",1100.052382999999963,"1","1","Kaggadasapura,Bangalore",12.981600000000000,77.672899999999998,"560093",63.000000000000000
"0","0","3",1895.043732000000091,"1","1","Sector-86 Gurgaon,Gurgaon",28.397468000000000,76.945488999999995,Not Found,130.000000000000000
"0","0","4",1878.094587999999931,"1","1","Kasturi Nagar,Bangalore",12.969910000000000,77.597960000000000,"560001",110.000000000000000
"0","1","2",1000.000000000000000,"1","1","Vemali,Vadodara",22.359620000000000,73.187320999999997,"390001",38.000000000000000
"0","1","2",1334.546556999999893,"1","1","Wadala,Lalitpur",24.690280000000001,78.418890000000005,"284403",220.000000000000000
"0","0","2",870.185449400000039,"1","1","Nainital Road,Rudrapur",29.379999999999999,79.450000000000003,"263127",24.399999999999999
"0","0","2",1000.000000000000000,"1","1","Sector 19 Kamothe,Lalitpur",19.049989000000000,73.077320999999998,"410210",77.000000000000000
"1","1","2",1130.022320999999920,"0","1","Roadpali,Mumbai",19.040065999999999,73.115347000000000,"410218",81.000000000000000
"0","0","3",1600.209863999999925,"1","1","Sector 78 Faridabad,Faridabad",28.380160000000000,77.369935999999996,"121101",61.000000000000000
"0","1","3",1851.192594999999983,"1","1","Zirakpur,Chandigarh",30.662282999999999,76.822396999999995,"140603",52.000000000000000
"0","0","2",860.271115699999996,"1","1","Bicholi Mardana,Indore",22.176400000000001,75.819299999999998,Not Found,16.500000000000000
"0","0","2",2368.031574000000091,"1","1","Vasco,Goa",22.822810000000000,73.303212000000002,"388245",48.000000000000000
"0","1","2",1080.108011000000033,"1","1","Taloja,Lalitpur",24.690280000000001,78.418890000000005,"284403",60.000000000000000
"0","0","3",1774.622892999999976,"1","0","Amar Shaheed Path,Lucknow",26.750000000000000,81.000000000000000,"226030",100.000000000000000
"0","0","2",1078.050883999999996,"1","1","Satgachi,Kolkata",23.207156999999999,88.404471000000001,"712512",75.000000000000000
"0","0","3",1470.215463000000000,"1","1","Noida Extension,Noida",28.579004000000001,77.431173000000001,"201301",58.000000000000000
"0","0","4",2504.173623000000134,"1","1",",Manoramaganj,Indore",22.720559999999999,75.847219999999993,"452001",150.000000000000000
"0","1","2",1097.157963999999993,"1","1","Ghodbunder Road,Lalitpur",24.690280000000001,78.418890000000005,"284403",83.000000000000000
"0","0","2",933.159722200000033,"1","1","Jigani,Bangalore",12.778033000000001,77.632191000000006,"560105",43.000000000000000
"0","0","2",840.084008400000016,"1","1","Lal Kuan,Ghaziabad",28.634537000000002,77.471342000000007,"201016",28.000000000000000
"0","0","3",1981.030136000000084,"1","1","Mandaveli,Chennai",13.090000000000000,80.269999999999996,"600001",330.000000000000000
"0","0","2",1003.113110000000006,"1","1","Thergaon,Pune",18.615805000000002,73.775024999999999,"411071",58.000000000000000
"0","1","2",1190.476190000000088,"1","1","Balagere,Bangalore",12.936870000000001,77.720247999999998,"560087",83.000000000000000
"0","1","1",610.066090499999973,"1","1","Zirakpur,Chandigarh",30.662282999999999,76.822396999999995,"140603",24.000000000000000
"0","0","2",1067.101877000000059,"1","1","Chirak Nagar,Maharashtra",20.742166000000001,80.104602000000000,Not Found,170.000000000000000
"0","0","2",899.947061899999994,"1","1","Ankleshwar,Bharuch",21.600000000000001,73.000000000000000,"393002",17.000000000000000
"0","1","2",1410.078594999999950,"1","1","Gomti Nagar Extension,Lucknow",21.000000000000000,77.000000000000000,"444117",61.000000000000000
"1","0","2",700.000000000000000,"0","1","Kaliganj,Durgapur",23.540659999999999,87.363421000000002,"713200",13.300000000000001
"0","0","3",1350.256548999999950,"1","1","Uttarahalli,Bangalore",12.905790000000000,77.542640000000006,"560111",50.000000000000000
